brand_name,location_name,phone,email,website,address,city,state,lat,lng,rating,review_count,categories,services,source_url,source
Goodyear Commercial Tire,Goodyear Truck Check In,,,,"2000 US-24, Topeka, KS 66618",Topeka,KS,39.0949907,-95.69182,3.9,66,Logistics service;Corporate office,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Goodyear%20Truck%20Check%20In&query_place_id=ChIJ1yDwjy0Dv4cRy7cmTzOUaPs,apify_google_maps
Goodyear Commercial Tire,Goodyear Auto Service,+17349945100,,https://www.goodyear.com/en-us/goodyearautoservice,"2260 W Stadium Blvd, Ann Arbor, MI 48103",Ann Arbor,MI,42.2749508,-83.7767945,4.2,157,Tire shop;Auto repair shop,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Goodyear%20Auto%20Service&query_place_id=ChIJO5GvksWxPIgRM4CW4TxkIzo,apify_google_maps
Goodyear Commercial Tire,Wingfoot Commercial Tire Systems,+17343977110,,https://www.wingfootct.com/locations/,"8881 Samuel Barton Dr, Van Buren Township, MI 48111",Van Buren Township,MI,42.2388123,-83.4411416,4,21,Tire shop,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Wingfoot%20Commercial%20Tire%20Systems&query_place_id=ChIJO0O4TTZQO4gRZoMallBDcJE,apify_google_maps
Goodyear Commercial Tire,Goodyear Auto Service,+15865734900,,https://www.goodyear.com/en-us/goodyearautoservice,"8038 12 Mile Rd, Warren, MI 48093",Warren,MI,42.5062229,-83.0270059,3.6,251,Tire shop;Auto repair shop,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Goodyear%20Auto%20Service&query_place_id=ChIJgfhFIWXaJIgRD5kCnfXBxro,apify_google_maps
Goodyear Commercial Tire,Goodyear Auto Service,+12486514007,,https://www.goodyear.com/en-us/goodyearautoservice,"226 S Main St, Rochester, MI 48307",Rochester,MI,42.6790195,-83.133328,4.1,173,Tire shop;Auto repair shop,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Goodyear%20Auto%20Service&query_place_id=ChIJ5ZhxPbjpJIgR_IOP27bkuL8,apify_google_maps
Goodyear Commercial Tire,Goodyear Auto Service,+13138733500,,https://www.goodyear.com/en-us/goodyearautoservice,"3075 E Grand Blvd, Detroit, MI 48202",Detroit,MI,42.3702672,-83.0722886,3.9,400,Tire shop;Auto repair shop,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Goodyear%20Auto%20Service&query_place_id=ChIJuZ27PpvSJIgRV1bs1obWNoo,apify_google_maps
Goodyear Commercial Tire,Goodyear Auto Service,+17345241178,,https://www.goodyear.com/en-us/goodyearautoservice,"12661 Middlebelt Rd, Livonia, MI 48150",Livonia,MI,42.3778682,-83.3343951,3.9,192,Tire shop;Auto repair shop,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Goodyear%20Auto%20Service&query_place_id=ChIJd_z_Tge0JIgRrYmUXQZ7Sf8,apify_google_maps
Goodyear Commercial Tire,Goodyear Commercial Tire & Service Centers,+17813412041,,http://www.goodyearctsc.com/,"295 Union St East, East Walpole, MA 02032",East Walpole,MA,42.1579528,-71.2045758,4.4,33,Tire shop,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Goodyear%20Commercial%20Tire%20%26%20Service%20Centers&query_place_id=ChIJwRcajuyD5IkRbNKRGNr3yd8,apify_google_maps
Goodyear Commercial Tire,Goodyear Commercial Tire & Service Center,+14019460880,,https://www.goodyearctsc.com/,"51 Worthington Rd, Cranston, RI 02920",Cranston,RI,41.7501605,-71.4472966,2.3,3,Tire shop,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Goodyear%20Commercial%20Tire%20%26%20Service%20Center&query_place_id=ChIJKzXeyZdP5IkRVu1IKUkw9gk,apify_google_maps
Goodyear Commercial Tire,Goodyear Commercial Tire & Service Center,+18603002569,,https://www.goodyearctsc.com/,"122 CT-32, North Franklin, CT 06254",North Franklin,CT,41.5779688,-72.1324033,5,3,Tire shop,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Goodyear%20Commercial%20Tire%20%26%20Service%20Center&query_place_id=ChIJ_QxVYsxx5okRYDu0EIUzQ74,apify_google_maps
Goodyear Commercial Tire,Goodyear Commercial Tire & Service Center,+14132877600,,https://www.goodyearctsc.com/,"1023 Page Blvd, Springfield, MA 01104",Springfield,MA,42.1462498,-72.5451837,5,1,Tire shop,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Goodyear%20Commercial%20Tire%20%26%20Service%20Center&query_place_id=ChIJhfdffJnd5okRPtDQ7XYQBSA,apify_google_maps
Goodyear Commercial Tire,Goodyear Commercial Tire & Service Centers,+12078839138,,http://www.goodyearctsc.com/,"10 Ginn Rd, Scarborough, ME 04074",Scarborough,ME,43.6063789,-70.3696244,4.5,37,Tire shop,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Goodyear%20Commercial%20Tire%20%26%20Service%20Centers&query_place_id=ChIJK4vnuvWYskwRNGJy6GcvyFk,apify_google_maps
Southern Tire Mart,Southern Tire Mart at Pilot,+16154490004,,https://stmtires.com/locations/store-STMP-317/,"Exit 238, 113 Alligood Way I-40, Lebanon, TN 37090",Lebanon,TN,36.1806535,-86.2979239,3,84,Tire shop,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Southern%20Tire%20Mart%20at%20Pilot&query_place_id=ChIJLSpX6wkfZIgRs_xyC_2cXbk,apify_google_maps
Goodyear Commercial Tire,Goodyear Commercial Tire & Service Centers,+16152544551,,http://www.goodyearctsc.com/,"1128 Lebanon Pike, Nashville, TN 37210",Nashville,TN,36.1541561,-86.7342055,4.3,62,Tire shop;Used tire shop,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Goodyear%20Commercial%20Tire%20%26%20Service%20Centers&query_place_id=ChIJr5q-WZhoZIgRBgm-DaWa-qw,apify_google_maps
Goodyear Commercial Tire,Goodyear Auto Service,+15085203176,,https://www.goodyear.com/en-us/goodyearautoservice,"543 E Central St, Franklin, MA 02038",Franklin,MA,42.0800309,-71.3727644,4.4,210,Tire shop;Auto repair shop,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Goodyear%20Auto%20Service&query_place_id=ChIJcduZvGdl5IkRctNuBKfriCM,apify_google_maps
Goodyear Commercial Tire,Goodyear Commercial Tire & Service Centers,+16103911652,,http://www.goodyearctsc.com/,"2147 Avenue C, Bethlehem, PA 18017",Bethlehem,PA,40.6550926,-75.4228263,4.5,25,Tire shop,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Goodyear%20Commercial%20Tire%20%26%20Service%20Centers&query_place_id=ChIJ-VkrfBkxxIkR-ZGy9mHRsMs,apify_google_maps
Goodyear Commercial Tire,Goodyear Auto Service,+15089994471,,https://www.goodyear.com/en-us/goodyearautoservice,"462 State Rd, North Dartmouth, MA 02747",North Dartmouth,MA,41.6414023,-70.9992303,4.2,285,Tire shop;Auto repair shop,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Goodyear%20Auto%20Service&query_place_id=ChIJ-9gzbrP85IkRzSQI1uKfLns,apify_google_maps
Goodyear Commercial Tire,Goodyear Tire DC,+18157874227,,,"3095 Corporate Dr, DeKalb, IL 60115",DeKalb,IL,41.8953309,-88.7633538,3.1,116,Shipping service;Logistics service,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Goodyear%20Tire%20DC&query_place_id=ChIJwcgIq2vVDogRGwaW1pmURgw,apify_google_maps
Goodyear Commercial Tire,Goodyear Commercial Tire & Service Centers,+12627818500,,http://www.goodyearctsc.com/,"5435 N 131st St, Butler, WI 53007",Butler,WI,43.1155361,-88.0744592,4.8,41,Tire shop,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Goodyear%20Commercial%20Tire%20%26%20Service%20Centers&query_place_id=ChIJZzMS5csDBYgRgVxBReOTvb8,apify_google_maps
Goodyear Commercial Tire,Good Year,,,,"Detroit, MI 48219",Detroit,MI,42.4433461,-83.2441028,1.8,4,Tire shop,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Good%20Year&query_place_id=ChIJD8CFaOTJJIgRnuHrFnZMBTE,apify_google_maps
Goodyear Commercial Tire,Goodyear Auto Service,+14123622660,,https://www.goodyear.com/en-us/goodyearautoservice,"5913 Station St, Pittsburgh, PA 15206",Pittsburgh,PA,40.4643931,-79.9241688,4.6,569,Tire shop;Auto repair shop,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Goodyear%20Auto%20Service&query_place_id=ChIJs4P5SnHyNIgR5tG_0YGCijU,apify_google_maps
Goodyear Commercial Tire,Goodyear tires,+15165610760,,https://www.goodyear.com/,"200 E Merrick Rd, Valley Stream, NY 11580",Valley Stream,NY,40.6624263,-73.691099,3.8,15,Tire shop;Repair service,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Goodyear%20tires&query_place_id=ChIJjTpelo9kwokRdbzK3IliMKg,apify_google_maps
Goodyear Commercial Tire,Goodyear Auto Service,+15162390500,,https://www.goodyear.com/en-us/goodyearautoservice,"101 Rockaway Tpke, Lawrence, NY 11559",Lawrence,NY,40.6348254,-73.7402854,4,294,Tire shop;Auto repair shop,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Goodyear%20Auto%20Service&query_place_id=ChIJ8RSFE9FlwokRaTzEL9OCeIg,apify_google_maps
Goodyear Commercial Tire,Goodyear Auto Service,+15164893700,,https://www.goodyear.com/en-us/goodyearautoservice,"101 N Franklin St, Hempstead, NY 11550",Hempstead,NY,40.7091535,-73.6280269,4.6,281,Tire shop;Auto repair shop,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Goodyear%20Auto%20Service&query_place_id=ChIJY9Fr0hh9wokRJiOh9KXiDQ0,apify_google_maps
Goodyear Commercial Tire,Pace Tire Pros,+17187793500,,http://www.pacetire.com/,"68-31 Eliot Ave, Middle Village, NY 11379",Middle Village,NY,40.7195184,-73.8916027,4.7,1328,Auto repair shop;Tire shop,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Pace%20Tire%20Pros&query_place_id=ChIJx7mqal5ewokRjdVn3jqWYw0,apify_google_maps
Goodyear Commercial Tire,Goodyear Tire & Rubber Co,+19149370701,,http://hankmays.com/,"285 Boston Post Rd, Port Chester, NY 10573",Port Chester,NY,40.9968122,-73.6682989,4.7,47,Tire shop;Auto repair shop,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Goodyear%20Tire%20%26%20Rubber%20Co&query_place_id=ChIJUSH1QU-XwokRywGkqchYSNY,apify_google_maps
Goodyear Commercial Tire,Goodyear Auto Service,+12015688200,,https://www.goodyear.com/en-us/goodyearautoservice,"41 S Dean St, Englewood, NJ 07631",Englewood,NJ,40.8922544,-73.9748893,4.2,300,Tire shop;Auto repair shop,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Goodyear%20Auto%20Service&query_place_id=ChIJE1oqnRjxwokR7uyQhGVt30s,apify_google_maps
Goodyear Commercial Tire,Goodyear Commercial Tire & Service Centers,+17574853595,,http://www.goodyearctsc.com/,"3912 Holland Blvd, Chesapeake, VA 23323",Chesapeake,VA,36.7779709,-76.372858,3.9,33,Tire shop,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Goodyear%20Commercial%20Tire%20%26%20Service%20Centers&query_place_id=ChIJf2SY7VqhuokRTryLcpu3bWg,apify_google_maps
Goodyear Commercial Tire,Goodyear Auto Service,+16314994200,,https://www.goodyear.com/en-us/goodyearautoservice,"6400 Jericho Tpke, Commack, NY 11725",Commack,NY,40.842709,-73.2936618,4.2,621,Tire shop;Auto repair shop,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Goodyear%20Auto%20Service&query_place_id=ChIJ4V2x-_Ev6IkRUztOuK0LAqc,apify_google_maps
Goodyear Commercial Tire,Goodyear Auto Service,+15167962444,,https://www.goodyear.com/en-us/goodyearautoservice,"3181 Hempstead Tpke, Levittown, NY 11756",Levittown,NY,40.7261022,-73.5184989,4,234,Tire shop;Auto repair shop,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Goodyear%20Auto%20Service&query_place_id=ChIJjYtKhCl-wokRvu6xg6kewks,apify_google_maps
Goodyear Commercial Tire,Goodyear Auto Service,+15168681750,,https://www.goodyear.com/en-us/goodyearautoservice,"65 E Sunrise Hwy, Freeport, NY 11520",Freeport,NY,40.6570529,-73.5791503,4.3,340,Tire shop;Auto repair shop,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Goodyear%20Auto%20Service&query_place_id=ChIJFW37jvV7wokRgu15a5S_lgk,apify_google_maps
Bridgestone Commercial,Firebird Tire,+16235829212,,http://www.firebirdtire.com/,"22444 N 19th Ave #2, Phoenix, AZ 85027",Phoenix,AZ,33.6901767,-112.1002979,4.9,976,Tire shop;Tire service;Wheel alignment service,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Firebird%20Tire&query_place_id=ChIJp1w6mH5vK4cRbDyHQywHF-w,apify_google_maps
Bridgestone Commercial,Bridgestone Global Mining,+14807568464,,,"660 N Monterey St, Gilbert, AZ 85233",Gilbert,AZ,33.3608121,-111.8003168,,0,Tire shop,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Bridgestone%20Global%20Mining&query_place_id=ChIJp_HXfwOpK4cRetOi5gta4tI,apify_google_maps
Goodyear Commercial Tire,Good Year,+13178750111,,https://www.goodyear.com/en-US/tire-shop/Indianapolis+IN+46268-1902+US/000905948,"3657 W 86th St, Indianapolis, IN 46268",Indianapolis,IN,39.9108517,-86.2248535,4.7,38,Tire shop,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Good%20Year&query_place_id=ChIJg9eZxy9Va4gRGdUswZQhMdo,apify_google_maps
Goodyear Commercial Tire,Goodyear Commercial Tire & Service Centers,+12694280400,,http://www.goodyearctsc.com/,"225 Palladium Ave, St Joseph, MI 49085",St Joseph,MI,42.0561649,-86.4593705,4.6,56,Tire shop,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Goodyear%20Commercial%20Tire%20%26%20Service%20Centers&query_place_id=ChIJ9w1Lif3EEIgRuysDe5DjwXA,apify_google_maps
Goodyear Commercial Tire,Goodyear Commercial Tire & Service Centers,+14054401860,,http://www.goodyearctsc.com/,"8530 SW 8th St, Oklahoma City, OK 73128",Oklahoma City,OK,35.4564527,-97.6641275,4.5,55,Tire shop,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Goodyear%20Commercial%20Tire%20%26%20Service%20Centers&query_place_id=ChIJWRx7Ox0PsocRw13-zG2W86s,apify_google_maps
Goodyear Commercial Tire,Goodyear,+17086141700,,https://www.goodyear.com/en-US/tire-shop/Tinley+Park+IL+60477+US/000189617,"7121 W 171st St, Tinley Park, IL 60477",Tinley Park,IL,41.5798832,-87.7919668,4.2,74,Tire shop,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Goodyear&query_place_id=ChIJHeqI9vUVDogREaYPesJPN08,apify_google_maps
Goodyear Commercial Tire,Goodyear Commercial Tire & Service Centers,+19184399022,,http://www.goodyearctsc.com/,"107 S 111th E Ave, Tulsa, OK 74128",Tulsa,OK,36.1583622,-95.8525386,4.7,42,Tire shop,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Goodyear%20Commercial%20Tire%20%26%20Service%20Centers&query_place_id=ChIJCUXlXwHztocRR87K66ijhLs,apify_google_maps
Goodyear Commercial Tire,Goodyear Auto Service,+18103858340,,https://www.goodyear.com/en-us/goodyearautoservice,"4655 24th Ave, Fort Gratiot Township, MI 48059",Fort Gratiot Township,MI,43.0436401,-82.4575325,4.3,155,Tire shop;Auto repair shop,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Goodyear%20Auto%20Service&query_place_id=ChIJVQUcwjSaJYgRGenQ6VDmdHI,apify_google_maps
Goodyear Commercial Tire,Goodyear Commercial Tire & Service Centers,+13302259155,,http://www.goodyearctsc.com/,"2948 Center Rd, Brunswick, OH 44212",Brunswick,OH,41.2362562,-81.7918558,4.4,48,Tire shop,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Goodyear%20Commercial%20Tire%20%26%20Service%20Centers&query_place_id=ChIJQS8fq0_BMIgRYh3sJVs-AMM,apify_google_maps
Goodyear Commercial Tire,Goodyear Commercial Tire & Service Centers,+17046330531,,https://www.goodyearctsc.com/,"1405 Jake Alexander Blvd W, Salisbury, NC 28147",Salisbury,NC,35.6782912,-80.5056712,2.8,125,Auto repair shop,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Goodyear%20Commercial%20Tire%20%26%20Service%20Centers&query_place_id=ChIJ1wKEmk7zU4gR_Xr3g3bQjZE,apify_google_maps
Goodyear Commercial Tire,Goodyear Commercial Tire & Service Center,+17045980570,,http://www.goodyearctsc.com/,"4701 Equipment Dr, Charlotte, NC 28269",Charlotte,NC,35.277974,-80.8006808,4.2,77,Tire shop,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Goodyear%20Commercial%20Tire%20%26%20Service%20Center&query_place_id=ChIJa2u-HiMeVIgR3D-6bl2RfSA,apify_google_maps
Goodyear Commercial Tire,Goodyear Tire & Rubber Plant,+19104889295,,https://www.goodyear.com/en-US/international?expand=in,"6650 Ramsey St, Fayetteville, NC 28311",Fayetteville,NC,35.1748648,-78.8550021,3.3,66,Manufacturer,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Goodyear%20Tire%20%26%20Rubber%20Plant&query_place_id=ChIJ33BsjUduq4kR_zareBdfaqc,apify_google_maps
Goodyear Commercial Tire,Goodyear Commercial Tire & Service Centers,+13364460280,,http://www.goodyearctsc.com/,"1301 Roosevelt Ct, Whitsett, NC 27377",Whitsett,NC,36.0574832,-79.6255972,4.8,73,Tire shop,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Goodyear%20Commercial%20Tire%20%26%20Service%20Centers&query_place_id=ChIJM6MYtD0kU4gRysTRh8fFoms,apify_google_maps
Goodyear Commercial Tire,Goodyear Commercial Tire & Service Centers,+18286651873,,http://www.goodyearctsc.com/,"150 Wiggins Rd, Candler, NC 28715",Candler,NC,35.5438672,-82.75362,3.8,31,Tire shop,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Goodyear%20Commercial%20Tire%20%26%20Service%20Centers&query_place_id=ChIJRSlSy0GFWYgR2PvdWLuH27s,apify_google_maps
Goodyear Commercial Tire,Goodyear Commercial Tire & Service Centers,+19194673777,,http://www.goodyearctsc.com/,"460 Reedy Creek Rd, Cary, NC 27513",Cary,NC,35.793347,-78.7676511,4.2,31,Tire shop,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Goodyear%20Commercial%20Tire%20%26%20Service%20Centers&query_place_id=ChIJmdmb95bzrIkRMXAuwflwoYM,apify_google_maps
Bridgestone Commercial,bridgestone commercial learning,+18005236366,,,"200 4th Ave S, Nashville, TN 37201",Nashville,TN,36.158934,-86.775485,2.6,5,Tire shop,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=bridgestone%20commercial%20learning&query_place_id=ChIJTSPnalxmZIgRokEJKOYGqzE,apify_google_maps
Bridgestone Commercial,Conlan Tire Co.,+15012633520,,http://www.conlantire.com/,"1220 Baucum Industrial Dr, North Little Rock, AR 72117",North Little Rock,AR,34.7379843,-92.1705878,4.4,21,Tire repair shop,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Conlan%20Tire%20Co.&query_place_id=ChIJBSJwcYO50ocRJwxsar3T_H0,apify_google_maps
Bridgestone Commercial,Bridgestone,+16828312500,,,"7831 Spring Valley Rd, Dallas, TX 75254",Dallas,TX,32.9405843,-96.7711903,4.2,6,Tire shop,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Bridgestone&query_place_id=ChIJL04nr0ogTIYRHn3dh34jMtY,apify_google_maps
Bridgestone Commercial,Crossett Tire Company,+18703644656,,https://www.crossetttire.com/,"701 W 1st Ave, Crossett, AR 71635",Crossett,AR,33.1349678,-91.9699172,4.4,58,Tire shop;Auto repair shop;Car repair and maintenance service;Mechanic;Wheel store,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Crossett%20Tire%20Company&query_place_id=ChIJ_e-x60DXLYYRKO8lTnUhyJM,apify_google_maps
Bridgestone Commercial,Bridgestone Retail Operations,+14058484400,,,"98 NW 7th St, Oklahoma City, OK 73102",Oklahoma City,OK,35.4749,-97.5145496,5,1,Tire shop,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Bridgestone%20Retail%20Operations&query_place_id=ChIJrwssDjAXsocR5wncRcj5vzk,apify_google_maps
Bridgestone Commercial,ABC Dayton Tire Sales,+18702341200,,http://www.abchevy.com/,"619 S Washington St, Magnolia, AR 71753",Magnolia,AR,33.2618627,-93.2410813,4.8,109,Tire shop,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=ABC%20Dayton%20Tire%20Sales&query_place_id=ChIJywSGnHXPM4YRD3VMGN6G70U,apify_google_maps
Bridgestone Commercial,Bridgestone,,,,"Stuttgart, AR 72160",Stuttgart,AR,34.5092171,-91.5596684,,0,Tire shop,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Bridgestone&query_place_id=ChIJqayQ_dc004cRuQaDdLawC7k,apify_google_maps
Bridgestone Commercial,Bridgestone,,,,"Wichita, KS 67207",Wichita,KS,37.6799513,-97.2466978,,0,Tire shop,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Bridgestone&query_place_id=ChIJvVxjHKP8uocR2Fsipmr1P8U,apify_google_maps
Bridgestone Commercial,Bridgestone Commercial Service,,,https://commercial.bridgestone.com/en-us/index,"1501 W Avenue A, Hope, AR 71801",Hope,AR,33.6646558,-93.6078744,,0,Tire shop,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Bridgestone%20Commercial%20Service&query_place_id=ChIJq462lGWDM4YR95IEAv1lPq8,apify_google_maps
Goodyear Commercial Tire,Goodyear Headquarters,+13307962121,,https://www.goodyear.com/,"200 Innovation Way, Akron, OH 44316",Akron,OH,41.0576768,-81.4768212,4,197,Auto repair shop;Tire shop,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Goodyear%20Headquarters&query_place_id=ChIJsyB3ApgpMYgRzt00JY5TqS8,apify_google_maps
Goodyear Commercial Tire,Goodyear Commercial Tire & Service Centers,+14407359910,,http://www.goodyearctsc.com/,"7230 Northfield Rd, Walton Hills, OH 44146",Walton Hills,OH,41.3650902,-81.5272607,4.6,38,Tire shop,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Goodyear%20Commercial%20Tire%20%26%20Service%20Centers&query_place_id=ChIJC_xwQ_fhMIgR8eUuN9TEttY,apify_google_maps
Goodyear Commercial Tire,Goodyear Commercial Tire & Service Centers,+16148711881,,http://www.goodyearctsc.com/,"1950 Hendrix Dr, Columbus, OH 43223",Columbus,OH,39.9169989,-83.041224,4.6,38,Tire shop,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Goodyear%20Commercial%20Tire%20%26%20Service%20Centers&query_place_id=ChIJ_wKPpnSFOIgRJyL6wZm6BRk,apify_google_maps
Goodyear Commercial Tire,Goodyear Commercial Tire & Service Centers,+13307733305,,http://www.goodyearctsc.com/,"1266 Starlight Dr, Akron, OH 44306",Akron,OH,41.0252503,-81.4818068,4.6,83,Tire shop,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Goodyear%20Commercial%20Tire%20%26%20Service%20Centers&query_place_id=ChIJFb-dE0gqMYgR0rQKyUmoJUo,apify_google_maps
Southern Tire Mart,Southern Tire Mart at Pilot,+17409653540,,https://stmtires.com/locations/store-STMP-274/,"7739 OH-37, Sunbury, OH 43074",Sunbury,OH,40.2686374,-82.9257592,3.7,43,Tire shop,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Southern%20Tire%20Mart%20at%20Pilot&query_place_id=ChIJQaBVcxD4OIgRdjwPY1du3QI,apify_google_maps
Goodyear Commercial Tire,Goodyear Commercial Tire & Service Centers,+13304781408,,http://www.goodyearctsc.com/,"410 Oberlin Ave SW, Massillon, OH 44646",Massillon,OH,40.7808496,-81.5216571,4.5,28,Tire shop,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Goodyear%20Commercial%20Tire%20%26%20Service%20Centers&query_place_id=ChIJWfHwHZXZNogR9DqHoqRFJ3U,apify_google_maps
Goodyear Commercial Tire,The Goodyear Tire & Rubber Company,+13307962121,,https://corporate.goodyear.com/,"210 Innovation Way, Akron, OH 44316",Akron,OH,41.0584302,-81.4759273,3.1,14,Corporate office,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=The%20Goodyear%20Tire%20%26%20Rubber%20Company&query_place_id=ChIJiaKPLZ8pMYgRqcwCb_Ckq5k,apify_google_maps
Goodyear Commercial Tire,Goodyear,,,,"9799 Heartland Ct, Columbus, OH 43217",Columbus,OH,39.787639,-82.9427215,3.9,68,Distribution service,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Goodyear&query_place_id=ChIJeRMtjkGBOIgRXxa7sYKo0Ok,apify_google_maps
Goodyear Commercial Tire,GOOD YEAR,,,,"Roseville, MI 48066",Roseville,MI,42.4931739,-82.9399115,3,2,Tire shop,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=GOOD%20YEAR&query_place_id=ChIJyZO0hSjYJIgR_9gGVB-arnE,apify_google_maps
Goodyear Commercial Tire,Good Year,,,,"Kimball Township, MI 48074",Kimball Township,MI,42.9145214,-82.5006224,,0,,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Good%20Year&query_place_id=ChIJJ_l8dpR1JYgRhm7leP8iSpw,apify_google_maps
Goodyear Commercial Tire,Goodyear Commercial Tire & Service Centers,+14176231021,,http://www.goodyearctsc.com/,"233 Glendale Blvd, Joplin, MO 64804",Joplin,MO,37.0324824,-94.5191543,4.5,70,Tire shop,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Goodyear%20Commercial%20Tire%20%26%20Service%20Centers&query_place_id=ChIJ7xdWv9ZkyIcRv7d1sxYjoqw,apify_google_maps
Goodyear Commercial Tire,Good Year,,,https://www.goodyear.com/en_US/location/Lakewood-CO-80215-US-000186486,"11190 W Colfax Ave, Lakewood, CO 80215",Lakewood,CO,39.7399258,-105.1231267,5,1,Tire shop,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Good%20Year&query_place_id=ChIJoYbxLKCGa4cRhayOyYtg8aw,apify_google_maps
