company_name,phone,website,address,city,state,lat,lng,rating,review_count,categories,source_url,source
R Roman Truck Leasing Inc,+19083540770,https://www.romantruckleasinginc.com/,"435 Division St, Elizabeth, NJ 07201",Elizabeth,NJ,40.6659313,-74.1962001,3.7,9,Trucking company;Warehouse,https://www.google.com/maps/search/?api=1&query=R%20Roman%20Truck%20Leasing%20Inc&query_place_id=ChIJvTxyFx-tw4kR_Le6FFRT7m4,apify_google_maps
Evolution Transport Inc,,,"23 US-22, Hillside, NJ 07205",Hillside,NJ,40.6976637,-74.2165725,4.2,6,Trucking company,https://www.google.com/maps/search/?api=1&query=Evolution%20Transport%20Inc&query_place_id=ChIJz358idFSwokRB74KgQ4gth8,apify_google_maps
D J & R Trucking Inc,+17325489010,,"60 Leonard St, Metuchen, NJ 08840",Metuchen,NJ,40.546497,-74.3741309,4.8,6,Trucking company,https://www.google.com/maps/search/?api=1&query=D%20J%20%26%20R%20Trucking%20Inc&query_place_id=ChIJVeemOsS3w4kReSBCo_rabd4,apify_google_maps
Gilbert USA,+17327095330,http://www.gilbertusa.com/,"1000 Riverside Dr suite 255, Keasbey, NJ 08832",Keasbey,NJ,40.5166444,-74.3140597,3.4,216,Logistics service,https://www.google.com/maps/search/?api=1&query=Gilbert%20USA&query_place_id=ChIJq6qqqgXKw4kR9E-Cg8KEmaU,apify_google_maps
Fercho Transport,+19085279191,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=531296,"455 Trumbull St, Elizabeth, NJ 07206",Elizabeth,NJ,40.6592486,-74.1874445,5,9,Trucking company;Transportation service,https://www.google.com/maps/search/?api=1&query=Fercho%20Transport&query_place_id=ChIJBy3IQGRNwokRB79qRwwm_gM,apify_google_maps
American Linehaul Corporation,+19735890101,http://www.americanlc.com/,"99 Mt Bethel Rd, Warren, NJ 07059",Warren,NJ,40.626542,-74.498323,1.3,4,Trucking company;Corporate office,https://www.google.com/maps/search/?api=1&query=American%20Linehaul%20Corporation&query_place_id=ChIJ_____-xTwokRp3b1MY7_hO4,apify_google_maps
Northstar Transport Services New York/New Jersey,+18564230700,,"600 N Union Ave, Hillside, NJ 07205",Hillside,NJ,40.707855,-74.2412258,5,4,Trucking company,https://www.google.com/maps/search/?api=1&query=Northstar%20Transport%20Services%20New%20York%2FNew%20Jersey&query_place_id=ChIJX_SZQ_Wtw4kRVp_IBG3j68Y,apify_google_maps
Miller Truck Leasing,+17323584027,http://www.millertransgroup.com/,"575 Ridge Rd, Monmouth Junction, NJ 08852",Monmouth Junction,NJ,40.38191,-74.541854,4.5,11,Trucking company;Logistics service;Truck repair shop;Truck rental agency,https://www.google.com/maps/search/?api=1&query=Miller%20Truck%20Leasing&query_place_id=ChIJDe7MH6HGw4kRBok7ayG9u4Q,apify_google_maps
"Evans Delivery Co., Inc",+12013090711,https://shipevans.com/,"78 John Miller Way #1029, Kearny, NJ 07032",Kearny,NJ,40.7243283,-74.1094976,5,3,Trucking company;Transportation service,https://www.google.com/maps/search/?api=1&query=Evans%20Delivery%20Co.%2C%20Inc&query_place_id=ChIJi97E3NJWwokRCfz40OclHnk,apify_google_maps
Sarcona Trucking Co Inc,+19734663033,http://www.sarcona.com/,"58 Jacobus Ave Unite 2, Kearny, NJ 07032",Kearny,NJ,40.7351445,-74.1117,4.1,10,Trucking company,https://www.google.com/maps/search/?api=1&query=Sarcona%20Trucking%20Co%20Inc&query_place_id=ChIJv3EHYq1WwokRGPvdKcbPRSA,apify_google_maps
"J&R TRANSPORT, LLC",+19733989000,,"145 Center St, Landing, NJ 07850",Landing,NJ,40.9108931,-74.6709088,5,10,Trucking company,https://www.google.com/maps/search/?api=1&query=J%26R%20TRANSPORT%2C%20LLC&query_place_id=ChIJqysDgfx1w4kRP0F8OsHdMBY,apify_google_maps
"Total Quality Trucking, Inc.",+18667020022,,"999 Riverview Dr Ste 303, Totowa, NJ 07512",Totowa,NJ,40.909355,-74.240521,3.6,25,Trucking company,https://www.google.com/maps/search/?api=1&query=Total%20Quality%20Trucking%2C%20Inc.&query_place_id=ChIJa-enXKcBw4kRCY-hkWXm1rk,apify_google_maps
Bell Trucking Co Inc,+16109146982,,"1047 Shoemaker Ave, Shoemakersville, PA 19555",Shoemakersville,PA,40.5074083,-75.9647229,4.1,27,Trucking company,https://www.google.com/maps/search/?api=1&query=Bell%20Trucking%20Co%20Inc&query_place_id=ChIJ82JND9zbxYkRLWCNJgOHHE4,apify_google_maps
USA Connect Transport,+12036854582,http://www.usaconnecttransportllc.com/,"10 Centtown Rd, Beaver Meadows, PA 18216",Beaver Meadows,PA,40.9360977,-75.9321228,5,13,Trucking company,https://www.google.com/maps/search/?api=1&query=USA%20Connect%20Transport&query_place_id=ChIJqSjrYgClxYkRjWF3EQZ-_iQ,apify_google_maps
Franzosa Trucking Inc,+15704554654,,"1037 Peace St, Hazle Township, PA 18202",Hazle Township,PA,40.9725085,-75.9862672,3.7,20,Trucking company,https://www.google.com/maps/search/?api=1&query=Franzosa%20Trucking%20Inc&query_place_id=ChIJ_72x5gWkxYkRGBYb6zUGbQc,apify_google_maps
Ruggiero Trucking Co Inc,+16106915993,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=497608,"930 E Market St, Bethlehem, PA 18017",Bethlehem,PA,40.620362,-75.3561333,3.9,13,Trucking company,https://www.google.com/maps/search/?api=1&query=Ruggiero%20Trucking%20Co%20Inc&query_place_id=ChIJVSDfmDM-xIkRCNVEJlvDtd4,apify_google_maps
"Peters Brothers Trucking, Inc.",+16105622275,http://www.peterstrucking.net/,"37 Penn St, Lenhartsville, PA 19534",Lenhartsville,PA,40.5741158,-75.8915634,4.5,36,Trucking company,https://www.google.com/maps/search/?api=1&query=Peters%20Brothers%20Trucking%2C%20Inc.&query_place_id=ChIJFSZtvu_PxYkRly8JyBQNJvE,apify_google_maps
JPF TRUCKING INC.,+13474927700,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2368408,"11880 Bustleton Ave, Philadelphia, PA 19116",Philadelphia,PA,40.1217782,-75.0169025,4.3,12,Trucking company;Shipping company,https://www.google.com/maps/search/?api=1&query=JPF%20TRUCKING%20INC.&query_place_id=ChIJZZvFhNuzxokRwYMTIq3bDt0,apify_google_maps
Mountain Intermodal Inc,+15702230500,http://www.mountainintermodal.com/,"1052 Foxtown Hill Rd, Stroudsburg, PA 18360",Stroudsburg,PA,40.985705,-75.1544663,4.1,9,Trucking company,https://www.google.com/maps/search/?api=1&query=Mountain%20Intermodal%20Inc&query_place_id=ChIJBRdfN1-IxIkRHLeeywEg0Rs,apify_google_maps
M J Brothers Trucking,+15596864413,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2680866,"23131 Rd 48, Tulare, CA 93274",Tulare,CA,36.2090072,-119.4672012,4.5,11,Trucking company,https://www.google.com/maps/search/?api=1&query=M%20J%20Brothers%20Trucking&query_place_id=ChIJFasm4irUlIARm33lM-S9XfI,apify_google_maps
Redss Transport,+15592137176,,"1311 S Fifth St, Fresno, CA 93702",Fresno,CA,36.7294754,-119.7656646,4,2,Transportation service,https://www.google.com/maps/search/?api=1&query=Redss%20Transport&query_place_id=ChIJKR0730lelIARTXd9Q1wiOOc,apify_google_maps
All Seasons Logistics Llc,+15596381300,https://www.247asl.com/,"1125 S Fisher Ave, Reedley, CA 93654",Reedley,CA,36.5878541,-119.4392075,1,9,Trucking company;Dairy supplier;Logistics service,https://www.google.com/maps/search/?api=1&query=All%20Seasons%20Logistics%20Llc&query_place_id=ChIJk9VEHJPilIARZw2FMHGdR2Q,apify_google_maps
Estes Express Lines,+15594410915,https://www.estes-express.com/terminals/fresno,"4355 S Chestnut Ave, Fresno, CA 93725",Fresno,CA,36.6715044,-119.7386678,3.8,35,Trucking company;Logistics service;Shipping service;Transportation service,https://www.google.com/maps/search/?api=1&query=Estes%20Express%20Lines&query_place_id=ChIJpb6t5qH1lIARU6P8eLa6c_Y,apify_google_maps
Jrd trucking solutions|Notary Public|Passports,+15596065315,http://jrdtrucksolutions.com/,"2503 W Shaw Ave Suite #102, Fresno, CA 93711",Fresno,CA,36.8065254,-119.8357277,5,15,Trucking company,https://www.google.com/maps/search/?api=1&query=Jrd%20trucking%20solutions%7CNotary%20Public%7CPassports&query_place_id=ChIJcfd8raBplIARkJDOMRXMLmU,apify_google_maps
Newline Transport INC,+15595155000,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2935280,"3700 S Front Ave, Fresno, CA 93725",Fresno,CA,36.6806041,-119.7359655,4.5,24,Trucking company;Logistics service;Truck repair shop;Transportation service,https://www.google.com/maps/search/?api=1&query=Newline%20Transport%20INC&query_place_id=ChIJnTc7cpv1lIARd71EWzz9Opw,apify_google_maps
Dhillon Brothers Express Inc,+15598341314,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=835158,"6632 E Parlier Ave, Fowler, CA 93625",Fowler,CA,36.6130256,-119.6706237,2.8,20,Trucking company,https://www.google.com/maps/search/?api=1&query=Dhillon%20Brothers%20Express%20Inc&query_place_id=ChIJ9ZXCqD_xlIARkYo-xFSbcRY,apify_google_maps
RV Trucking,+15599998854,,"21153 E Floral Ave, Reedley, CA 93654",Reedley,CA,36.5757787,-119.4056929,3.7,3,Trucking company,https://www.google.com/maps/search/?api=1&query=RV%20Trucking&query_place_id=ChIJAcl6yJodlYAR-puKCdhosEk,apify_google_maps
Brad Johnson Trucking,+15594410300,,"3501 W Nielsen Ave, Fresno, CA 93706",Fresno,CA,36.7424193,-119.8550046,3.6,9,Trucking company,https://www.google.com/maps/search/?api=1&query=Brad%20Johnson%20Trucking&query_place_id=ChIJUeKXxMtmlIAR89dA33XM96s,apify_google_maps
USA West Trucking,+15593586040,,"19997 I Dr, Tulare, CA 93274",Tulare,CA,36.1524384,-119.3364005,,0,Trucking company,https://www.google.com/maps/search/?api=1&query=USA%20West%20Trucking&query_place_id=ChIJk6mW6rHU6oARkZvAy-QFyYs,apify_google_maps
Honest Freight,+15595541635,http://www.honestfreightusa.com/,"5808 E Brown Ave, Fresno, CA 93727",Fresno,CA,36.7745472,-119.6910697,4.8,34,Shipping company,https://www.google.com/maps/search/?api=1&query=Honest%20Freight&query_place_id=ChIJkVDF5c5ZlIARl6ZTwOyYzj0,apify_google_maps
Nick's Trucking Inc,+15594393556,,"7420 N Van Ness Blvd, Fresno, CA 93711",Fresno,CA,36.8447786,-119.8348168,2.5,4,Trucking company,https://www.google.com/maps/search/?api=1&query=Nick's%20Trucking%20Inc&query_place_id=ChIJO1P0ZF9olIARBWR4WyzkAUE,apify_google_maps
J & C Trucking,+15595911643,,"559 Vernazza Ave, Dinuba, CA 93618",Dinuba,CA,36.5505931,-119.409299,4,4,Trucking company,https://www.google.com/maps/search/?api=1&query=J%20%26%20C%20Trucking&query_place_id=ChIJM2VICPsdlYAR9YoxjyeSJsc,apify_google_maps
Gill Transport Inc,+15594564455,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=597535,"2749 E Malaga Ave, Fresno, CA 93725",Fresno,CA,36.6692151,-119.740568,3,4,Trucking company,https://www.google.com/maps/search/?api=1&query=Gill%20Transport%20Inc&query_place_id=ChIJPQaFZWj1lIAREKrKpmcomoQ,apify_google_maps
Cal Pro Logistics Inc,+15594861086,https://safer.fmcsa.dot.gov/query.asp?query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2124214,"3220 E American Ave, Fresno, CA 93725",Fresno,CA,36.664859,-119.73236,3.5,16,Trucking company,https://www.google.com/maps/search/?api=1&query=Cal%20Pro%20Logistics%20Inc&query_place_id=ChIJDTjlOrP1lIARWgPQmX5fbLA,apify_google_maps
Lyon's Transportation,+15592990123,,"1265 N Minnewawa Ave, Clovis, CA 93619",Clovis,CA,36.8547682,-119.7082364,4.8,6,Trucking company;Transportation service,https://www.google.com/maps/search/?api=1&query=Lyon's%20Transportation&query_place_id=ChIJyfM1r7NclIAROCJIGrQEt2U,apify_google_maps
K F Trucking,+19082590100,,"109 Aldene Rd # 5, Roselle, NJ 07203",Roselle,NJ,40.6568842,-74.2806296,4.6,5,Trucking company,https://www.google.com/maps/search/?api=1&query=K%20F%20Trucking&query_place_id=ChIJkaQUQkKyw4kR4-DNcGrQw4A,apify_google_maps
Summit Transportation Inc,+17322741093,,"10 Corn Rd, Dayton, NJ 08810",Dayton,NJ,40.3651624,-74.4930474,,0,Trucking company,https://www.google.com/maps/search/?api=1&query=Summit%20Transportation%20Inc&query_place_id=ChIJpasH1ULbw4kRznS2hVRTAVA,apify_google_maps
Condor Trucking LLC,+19086876475,,"600 N Union Ave, Hillside, NJ 07205",Hillside,NJ,40.7072926,-74.2413671,5,2,Trucking company,https://www.google.com/maps/search/?api=1&query=Condor%20Trucking%20LLC&query_place_id=ChIJvTxyFx-tw4kRUnKu3gp-tMI,apify_google_maps
Eastern Transport LLC,+19089251495,,"1517 Pennsylvania Ave, Linden, NJ 07036",Linden,NJ,40.6448523,-74.2363886,,0,Trucking company,https://www.google.com/maps/search/?api=1&query=Eastern%20Transport%20LLC&query_place_id=ChIJ0XQTCRezw4kRS0BFLYy1knE,apify_google_maps
Ram Trucking & Rigging,+17327520840,http://www.ramrigging.com/,"1640 New Market Ave, South Plainfield, NJ 07080",South Plainfield,NJ,40.5800416,-74.4375244,4,9,Trucking company,https://www.google.com/maps/search/?api=1&query=Ram%20Trucking%20%26%20Rigging&query_place_id=ChIJZ3Pt3Uy4w4kRk05BxO5bGZ0,apify_google_maps
Knuval Trucking Llc,,,"102 Cap Ln, Middlesex, NJ 08846",Middlesex,NJ,40.5785337,-74.4889056,1,2,Trucking company,https://www.google.com/maps/search/?api=1&query=Knuval%20Trucking%20Llc&query_place_id=ChIJaYFxGdC4w4kRyC8nYhe1N20,apify_google_maps
"245 Mountain Ave, Middlesex, NJ 08846",,,"245 Mountain Ave, Middlesex, NJ 08846",Middlesex,NJ,40.5691051,-74.4945595,2.3,3,Manufacturer,https://www.google.com/maps/search/?api=1&query=245%20Mountain%20Ave%2C%20Middlesex%2C%20NJ%2008846&query_place_id=ChIJyQrebAC5w4kRWnGbHQvy--I,apify_google_maps
"National Independent Truckers Insurance Company, RRG.",+18882377922,https://truckinsurancenitic.com/,"610 W St Georges Ave, Linden, NJ 07036",Linden,NJ,40.6309894,-74.2704133,5,754,Insurance company,https://www.google.com/maps/search/?api=1&query=National%20Independent%20Truckers%20Insurance%20Company%2C%20RRG.&query_place_id=ChIJqUUGSKmzw4kRkCSIPq4LusA,apify_google_maps
Concorde Executive Transport,+19082367988,,"Lebanon, NJ 08833",Lebanon,NJ,40.6417683,-74.8359987,,0,Trucking company,https://www.google.com/maps/search/?api=1&query=Concorde%20Executive%20Transport&query_place_id=ChIJxVELZ8-Nw4kR33ZAGdly8Wc,apify_google_maps
Schneider Logistics,+17322542564,https://schneider.com/,"7 Brick Plant Rd # A, South River, NJ 08882",South River,NJ,40.4620379,-74.3908176,4,3,Shipping company,https://www.google.com/maps/search/?api=1&query=Schneider%20Logistics&query_place_id=ChIJkUIPE7HIw4kR5aQnUZ1zNLY,apify_google_maps
Campbell Supply Company of Raritan Center,+17326232500,https://www.campbellsupply.com/locations/keasbey-nj/?utm_source=google&utm_medium=organic&utm_campaign=gmb,"1080 King Georges Post Rd, Keasbey, NJ 08832",Keasbey,NJ,40.5240107,-74.3256146,3.8,94,Used truck dealer;Truck parts supplier;Truck repair shop,https://www.google.com/maps/search/?api=1&query=Campbell%20Supply%20Company%20of%20Raritan%20Center&query_place_id=ChIJv8KsE_23w4kRcXo3A3MIqf4,apify_google_maps
Optic Truck Works,+19088441776,,"786 Mountain Blvd, Watchung, NJ 07069",Watchung,NJ,40.6228375,-74.4800361,5,57,Truck dealer,https://www.google.com/maps/search/?api=1&query=Optic%20Truck%20Works&query_place_id=ChIJx-g0hwzpw4kRujDM-6qE22I,apify_google_maps
Iron Mountain,+18008994766,https://www.ironmountain.com/,"100 Industrial Dr, Jersey City, NJ 07305",Jersey City,NJ,40.6822204,-74.0858917,2.9,53,Records storage facility,https://www.google.com/maps/search/?api=1&query=Iron%20Mountain&query_place_id=ChIJ7Ue-podRwokRibMbcbmLkyE,apify_google_maps
Expedite Moving,+18888774425,https://exmoving.com/local-moving-services/new-jersey/,"1296 Lawrence St, Rahway, NJ 07065",Rahway,NJ,40.5998594,-74.269135,4.5,578,Mover;Moving and storage service,https://www.google.com/maps/search/?api=1&query=Expedite%20Moving&query_place_id=ChIJ3ynXH4Gzw4kRa9wZ9mvB1Gg,apify_google_maps
Over The Road Trucking Companies,+18623044134,http://cdlandotrtruckdriver.com/,"393 Mulberry St suite 1022B, Newark, NJ 07102",Newark,NJ,40.7255386,-74.174502,5,1,Trucking company,https://www.google.com/maps/search/?api=1&query=Over%20The%20Road%20Trucking%20Companies&query_place_id=ChIJP9f896NTwokRvOUQNoiHCZs,apify_google_maps
T N T Trucking & Logistics,+15709723519,,"34 Rutherford St, Newark, NJ 07105",Newark,NJ,40.7140055,-74.1382193,4.5,2,Trucking company,https://www.google.com/maps/search/?api=1&query=T%20N%20T%20Trucking%20%26%20Logistics&query_place_id=ChIJ7c7SbcNTwokRX1ZkiohShkc,apify_google_maps
PavXpress,+12013308300,http://www.pavxpress.net/,"499 River Rd, Clifton, NJ 07014",Clifton,NJ,40.8304246,-74.1227201,3.9,48,Trucking company,https://www.google.com/maps/search/?api=1&query=PavXpress&query_place_id=ChIJDSGtILX4wokRlLT7Rj2EPb0,apify_google_maps
M O Trucking Inc,+16317555858,http://www.motruckinginc.com/,"140 S 4th St, Bay Shore, NY 11706",Bay Shore,NY,40.7622678,-73.2884681,4.8,198,Trucking company;Courier service;Freight forwarding service;Logistics service;Warehouse,https://www.google.com/maps/search/?api=1&query=M%20O%20Trucking%20Inc&query_place_id=ChIJ_cLKGSh7wokRgDyyXypoRNE,apify_google_maps
C R Express Trucking LLC,+12017291005,http://www.crexpresstrucking.com/,"217 Washington Ave # 2, Carlstadt, NJ 07072",Carlstadt,NJ,40.8249639,-74.0578539,4.4,7,Trucking company,https://www.google.com/maps/search/?api=1&query=C%20R%20Express%20Trucking%20LLC&query_place_id=ChIJf5QwSBX4wokRN6pyEQ_Ul3A,apify_google_maps
Slana Trucking Corp,+19089629480,http://slanatrucking.com/,"100 Trumbull St, Elizabeth, NJ 07206",Elizabeth,NJ,40.6539699,-74.1788593,4.2,5,Trucking company;Container service;Transportation service,https://www.google.com/maps/search/?api=1&query=Slana%20Trucking%20Corp&query_place_id=ChIJ3cRvFBNNwokRRFV9A7fsi_g,apify_google_maps
S W Trucking Llc,+19734395799,,"26 Commerce Rd # Q, Fairfield, NJ 07004",Fairfield,NJ,40.8736621,-74.3205834,5,2,Trucking company,https://www.google.com/maps/search/?api=1&query=S%20W%20Trucking%20Llc&query_place_id=ChIJ1dfazy8Hw4kRqldPSTMPiMo,apify_google_maps
Gilbert Express,+19088625366,,"330 S Stiles St, Linden, NJ 07036",Linden,NJ,40.6231741,-74.2487507,1,1,Trucking company,https://www.google.com/maps/search/?api=1&query=Gilbert%20Express&query_place_id=ChIJ0XQTCRezw4kR-oszkMjUVdU,apify_google_maps
Transways Motor Express/Gerard Warehouse,+17324424630,http://www.transwaysmotor.com/,"351 Roosevelt Ave, Carteret, NJ 07008",Carteret,NJ,40.5785613,-74.2141593,4.7,13,Trucking company,https://www.google.com/maps/search/?api=1&query=Transways%20Motor%20Express%2FGerard%20Warehouse&query_place_id=ChIJT7w7u01LwokRTNxzmWqCe5Y,apify_google_maps
RT Trucking Inc,+12144679670,,"2409 Bentley Ave, Dallas, TX 75211",Dallas,TX,32.7285319,-96.8575726,5,3,Trucking company,https://www.google.com/maps/search/?api=1&query=RT%20Trucking%20Inc&query_place_id=ChIJQ_JWWWuaToYRGSqWbGBJv10,apify_google_maps
CJP LOGISTICS Inc,+14013001789,https://www.cjplogistics.net/,"225 Dyer St, Providence, RI 02903",Providence,RI,41.8202703,-71.4085628,5,31,Trucking company;Freight forwarding service;Transportation service,https://www.google.com/maps/search/?api=1&query=CJP%20LOGISTICS%20Inc&query_place_id=ChIJqwD91XNF5IkRdWlovRa5OcM,apify_google_maps
Hopedale Trucking Inc,+14012944032,https://www.hopedaletrucking.com/,"190 W Allenton Rd, North Kingstown, RI 02852",North Kingstown,RI,41.545605,-71.474551,4.6,20,Trucking company,https://www.google.com/maps/search/?api=1&query=Hopedale%20Trucking%20Inc&query_place_id=ChIJc0hrfyux5YkRiZ3xVCOjSIA,apify_google_maps
J and A Trucking,+14019442870,https://www.jandatruckinggroup.com/,"14 Starr St, Johnston, RI 02919",Johnston,RI,41.7977942,-71.4872402,3.7,3,Trucking company,https://www.google.com/maps/search/?api=1&query=J%20and%20A%20Trucking&query_place_id=ChIJHVv5OrdI5IkRwOVSf1vPCNQ,apify_google_maps
BOSNA EXPRESS LLC,+14012278550,http://www.bosnaexpress.com/,"176 Eddie Dowling Hwy Suite 206, North Smithfield, RI 02896",North Smithfield,RI,41.9790061,-71.5124416,4.1,9,Trucking company,https://www.google.com/maps/search/?api=1&query=BOSNA%20EXPRESS%20LLC&query_place_id=ChIJt734lvdr5IkRoMD3wUP72WI,apify_google_maps
M & D Transportation,+14019462500,,"342 Compass Cir e2, North Kingstown, RI 02852",North Kingstown,RI,41.6031994,-71.4776146,3.8,9,Trucking company,https://www.google.com/maps/search/?api=1&query=M%20%26%20D%20Transportation&query_place_id=ChIJuW0193W05YkReGYm2QsVZ-c,apify_google_maps
Commodity Haulers Express Inc,+14012670030,,"342 Compass Cir # A4, North Kingstown, RI 02852",North Kingstown,RI,41.603602,-71.4777919,2.3,3,Trucking company,https://www.google.com/maps/search/?api=1&query=Commodity%20Haulers%20Express%20Inc&query_place_id=ChIJuW0193W05YkRIVGs3mzARDE,apify_google_maps
Tilt Truck Transporting,+14019423652,http://www.tilttrucktrans.com/,"1 Vallette St, Cranston, RI 02920",Cranston,RI,41.7783675,-71.4656736,3.4,5,Trucking company,https://www.google.com/maps/search/?api=1&query=Tilt%20Truck%20Transporting&query_place_id=ChIJUYe16MpI5IkRXs_ElAJk6Ls,apify_google_maps
Rhody Transportation,+14012940037,https://www.rhodytrans.com/,"600 Callahan Rd, North Kingstown, RI 02852",North Kingstown,RI,41.5999145,-71.431221,4.8,5,Warehouse,https://www.google.com/maps/search/?api=1&query=Rhody%20Transportation&query_place_id=ChIJmwsOyLKz5YkRtsmgajBA6Ws,apify_google_maps
R I Petroleum Equipment Co,+14017270550,,"3 Balch St, Pawtucket, RI 02861",Pawtucket,RI,41.874676,-71.36442,4.9,24,Trucking company,https://www.google.com/maps/search/?api=1&query=R%20I%20Petroleum%20Equipment%20Co&query_place_id=ChIJf_PV-aNc5IkRlVFjSwcqrAo,apify_google_maps
Greylawn Foods,+14012234400,http://www.greylawn.com/,"2032 Plainfield Pike, Cranston, RI 02921",Cranston,RI,41.7888818,-71.5212027,4.5,28,Trucking company;Beer distributor;Railroad company,https://www.google.com/maps/search/?api=1&query=Greylawn%20Foods&query_place_id=ChIJY7Aw4flI5IkRuY_gszqeTUw,apify_google_maps
Vector Moving - NJ Movers,+12012739500,https://www.vectormovers.com/?utm_source=gmb_scotch_plains,"1812 Front St, Scotch Plains, NJ 07076",Scotch Plains,NJ,40.6496878,-74.3992284,4.9,402,Mover;Moving and storage service;Piano moving service,https://www.google.com/maps/search/?api=1&query=Vector%20Moving%20-%20NJ%20Movers&query_place_id=ChIJ67NeBISww4kRmprYkhrYAyw,apify_google_maps
Barclay Brand Ferdon,+19085202511,https://www.bbfyale.com/?utm_source=localfx&utm_medium=organic&utm_campaign=localfx,"2401 S Clinton Ave, South Plainfield, NJ 07080",South Plainfield,NJ,40.5767807,-74.4304198,4.4,60,Material handling equipment supplier;Farm equipment supplier;Forklift dealer;Forklift rental service,https://www.google.com/maps/search/?api=1&query=Barclay%20Brand%20Ferdon&query_place_id=ChIJ5zxJQUq4w4kRFipzOoq6cQc,apify_google_maps
Re-Move-All Moving Solutions & Junk Removal,+19084586683,http://www.re-move-all.com/,"2 Rip Rap Rd, Bernardsville, NJ 07924",Bernardsville,NJ,40.7098576,-74.5750866,4.9,77,Trucking company;Debris removal service;Garbage collection service;Mover;Self-storage facility;Storage facility;Moving and storage service,https://www.google.com/maps/search/?api=1&query=Re-Move-All%20Moving%20Solutions%20%26%20Junk%20Removal&query_place_id=ChIJnyqDuEi9w4kRs9kMV0-Dmkw,apify_google_maps
Plainfield,+19732755555,http://www.njtransit.com/rg/rg_servlet.srv?hdnPageAction=TrainStationLookupFrom&selStation=120,"North Ave, Plainfield, NJ 07060",Plainfield,NJ,40.6184342,-74.4204201,4,78,Train station,https://www.google.com/maps/search/?api=1&query=Plainfield&query_place_id=ChIJ8fKpfx26w4kR3Jg7jYhC4Go,apify_google_maps
Mann Brothers Trucking Co,+15592741162,,"Fresno, CA 93794",Fresno,CA,36.7899601,-119.8299931,2.3,3,Trucking company,https://www.google.com/maps/search/?api=1&query=Mann%20Brothers%20Trucking%20Co&query_place_id=ChIJGRBZGKxnlIARtzu1-dNYS7I,apify_google_maps
Nahal Trucking,+15592330080,,"4248 E North Ave, Fresno, CA 93725",Fresno,CA,36.6947649,-119.714617,4.7,7,Trucking company,https://www.google.com/maps/search/?api=1&query=Nahal%20Trucking&query_place_id=ChIJ19z_MPH1lIAR8d98DWnftWE,apify_google_maps
AiLO Logistics,+13107071120,http://ajrtrucking.com/,"338 W Nielsen Ave, Fresno, CA 93706",Fresno,CA,36.744212,-119.8165139,4.2,5,Trucking company,https://www.google.com/maps/search/?api=1&query=AiLO%20Logistics&query_place_id=ChIJE-TGUGJhlIARv7Kfx9Q8sXg,apify_google_maps
Julia Trucking LLC,+19084862450,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1887057,"411 Fairway Rd, Linden, NJ 07036",Linden,NJ,40.6361882,-74.2744326,5,3,Trucking company,https://www.google.com/maps/search/?api=1&query=Julia%20Trucking%20LLC&query_place_id=ChIJZ0H_Ga2zw4kR25B1eFSMs3U,apify_google_maps
A J Transport LLC,,,"838 Leesville Ave, Rahway, NJ 07065",Rahway,NJ,40.5966018,-74.2766523,2,2,Trucking company,https://www.google.com/maps/search/?api=1&query=A%20J%20Transport%20LLC&query_place_id=ChIJlfQSiHe0w4kRsZQ4x3glWB8,apify_google_maps
T.F.B,+19082050812,https://safer.fmcsa.dot.gov/query.asp?query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1448244,"90 Tyler Pl, South Plainfield, NJ 07080",South Plainfield,NJ,40.5619574,-74.4328796,4.4,25,Trucking company,https://www.google.com/maps/search/?api=1&query=T.F.B&query_place_id=ChIJZzYtvkG4w4kRftxGpdeB7qU,apify_google_maps
Witherspoon Trucking & Warehouse,+17323883456,,"1441 Witherspoon St, Rahway, NJ 07065",Rahway,NJ,40.5988599,-74.262954,3,1,Trucking company,https://www.google.com/maps/search/?api=1&query=Witherspoon%20Trucking%20%26%20Warehouse&query_place_id=ChIJLX78pn-zw4kRYYpimbGwivI,apify_google_maps
Majestic Truck Lines,+19738965489,https://mtltrucking.wixsite.com/mtltrucking,"91 Michigan Ave, Paterson, NJ 07503",Paterson,NJ,40.8947102,-74.1539303,3.9,7,Trucking company,https://www.google.com/maps/search/?api=1&query=Majestic%20Truck%20Lines&query_place_id=ChIJczRLJJz-wokRFssfMPryYfk,apify_google_maps
